endTime,artistName,trackName,msPlayed
2023-08-21 12:43,Kanye West,All Falls Down,223506
2023-08-21 13:39,Lynyrd Skynyrd,Sweet Home Alabama,283800
2023-08-21 13:43,Vicke Blanka,Black Catcher,195000
2023-08-21 13:46,The Beatles,Here Comes The Sun - Remastered 2009,185733
2023-08-21 13:52,The Script,Hall of Fame,228902
2023-08-21 13:56,OneRepublic,Secrets,224693
2023-08-21 14:00,MAGIC!,Rude,224840
2023-08-21 14:03,Mali Music,Beautiful,208866
2023-08-21 14:07,Kanye West,Bound 2,229146
2023-08-21 14:10,WALK THE MOON,Shut Up and Dance,199080
2023-08-21 14:16,Go Stereo,Best Of 2014 Pop Mashup,330815
2023-08-21 14:18,92 Keys,How Far I'll Go,145333
2023-08-21 14:23,OneRepublic,Counting Stars,257266
2023-08-21 14:26,Joe Inoue,CLOSER (Royal Ver.),203693
2023-08-21 14:28,Eminem,Lose Yourself,4551
2023-08-21 14:28,Motohiro Hata,透明だった世界,73442
2023-08-21 14:32,Motohiro Hata,透明だった世界,232893
2023-08-21 14:37,Eminem,Lose Yourself,322226
2023-08-21 14:44,Darlene Zschech,Best For Me - Live,1068
2023-08-21 14:44,Darlene Zschech,In Jesus' Name - Live,405975
2023-08-21 14:50,Hiroshi Kitadani,ウィーアー! (ONE PIECE),262013
2023-08-21 14:54,Village People,YMCA - Original Version 1978,286800
2023-08-21 14:58,Blanca,The Healing,229252
2023-08-21 15:02,Building 429,Fear No More,192926
2023-08-21 15:02,Meredith Andrews,Make Room,2321
2023-08-21 15:02,Local Sound,Time and Time Again,13320
2023-08-21 15:02,Blessing Offor,Believe,1277
2023-08-21 15:02,TAYA,For All My Life,1462
2023-08-21 15:02,I AM THEY,Gratitude (feat. Cheyenne Mitchell),1741
2023-08-21 15:06,2Pac,Changes,268826
2023-08-21 15:07,The Belonging Co,Just The Mention Of His Name - Live,8523
2023-08-21 15:13,Vaundy,裸の勇者,201973
2023-08-21 15:13,Michael W. Smith,Forever - Live,25941
2023-08-21 15:19,Rachel Anyeme,Kumisama,26829
2023-08-21 15:19,BUMP OF CHICKEN,クロノスタシス,339870
2023-08-21 15:21,Michael W. Smith,When I Think Of You (Live) - Digital Edit (featuring the African Children's Choir),6635
2023-08-21 15:21,LiSA,紅蓮華 -TV ver.-,89946
2023-08-21 15:24,Mali Music,Yin and Yang,216298
2023-08-21 15:28,The Chainsmokers,Paris,221506
2023-08-21 15:33,Florocka,Twale,256998
2023-08-21 15:37,Kanye West,Bound 2,230253
2023-08-21 15:42,Jon Lajoie,Everyday Normal Guy 2,195693
2023-08-21 15:45,Michael W. Smith,Healing Rain / Let It Rain - Live,200426
2023-08-21 15:49,Matisyahu,Jerusalem,240253
2023-08-21 15:53,James Bay,Let It Go,260533
2023-08-21 15:54,Banky W.,My Destiny,13637
2023-08-21 15:57,Mali Music,My Blessings (Love Me),211946
2023-08-21 16:00,Dr. Dre,The Next Episode,161506
2023-08-21 16:16,Andy Grammer,Saved My Life,174842
2023-08-21 16:16,Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,3891
2023-08-21 16:22,Bobby McFerrin,Don't Worry Be Happy,294400
2023-08-21 16:28,JJ Hairston,You Deserve It (feat. Bishop Cortez Vaughn),365190
2023-08-21 16:34,Twista,Slow Jamz,4945
2023-08-21 16:34,KC & The Sunshine Band,Give It Up,1671
2023-08-21 16:34,Avicii,Wake Me Up,1834
2023-08-21 16:34,Sanctus Real,My God Is Still The Same,151527
2023-08-21 16:37,Eminem,Cleanin' Out My Closet,29141
2023-08-21 16:43,Hillsong Instrumentals,All I Need Is You,364733
2023-08-21 16:47,Hillsong Instrumentals,The Stand,259746
2023-08-21 17:03,Hillsong Instrumentals,Broken Vessels (Amazing Grace) - Grand Piano,243457
2023-08-21 17:18,Hillsong Instrumentals,Sinking Deep - Grand Piano,267420
2023-08-21 17:24,Hillsong Instrumentals,Broken Vessels (Amazing Grace),308626
2023-08-21 17:30,Hillsong Instrumentals,Cornerstone,355333
2023-08-21 17:34,Hillsong Instrumentals,This I Believe (The Creed) - Grand Piano,248075
2023-08-21 17:40,Hillsong Instrumentals,You Hold Me Now,389813
2023-08-21 17:46,Hillsong Instrumentals,Came To My Rescue,351306
2023-08-21 17:51,Hillsong Instrumentals,Hosanna,309920
2023-08-21 17:56,Hillsong Instrumentals,Take Heart - Grand Piano,289583
2023-08-21 18:01,Hillsong Instrumentals,Broken Into Beautiful - Grand Piano,258370
2023-08-21 22:16,Hillsong Instrumentals,From The Inside Out - Upright Piano,190805
2023-08-21 22:21,Elevation Worship,No One,260202
2023-08-21 22:25,Chris Tomlin,YAHWEH (No One) (with Elevation Worship),290633
2023-08-21 22:29,Sanctus Real,Won't Let Me Go,215213
2023-08-21 22:32,Cochren & Co.,Future Glory,187053
2023-08-21 22:32,Blessing Offor,Believe,9514
2023-08-21 22:36,Jon Reddick,I Believe It (The Life of Jesus),225941
2023-08-21 22:41,Chris Tomlin,Our God,285160
2023-08-21 22:44,Mass Anthem,Surrounded / See a Victory,185384
2023-08-21 22:48,Brandon Heath,Minute By Minute,216866
2023-08-21 22:51,Cochren & Co.,Running Home,222106
2023-08-21 22:54,Brandon Lake,PRAISE YOU ANYWHERE,179373
2023-08-21 22:54,Jeremy Riddle,Home,1664
2023-08-21 22:54,Andrew Ripp,For the Love of God,2645
2023-08-21 22:54,LO Worship,Open,1450
2023-08-21 22:54,Jon Reddick,You Keep Hope Alive,2240
2023-08-21 22:59,Chris Tomlin,Amazing Grace (My Chains Are Gone),267066
2023-08-21 23:03,Cochren & Co.,Stained Glass Window,219920
2023-08-21 23:05,Jonathan Traylor,We Come Alive,136994
2023-08-21 23:05,Jeremy Riddle,Jesus Have It All,1728
2023-08-21 23:08,Dan Bremnes,Fingerprints,157822
2023-08-21 23:08,LO Worship,Promise to the End,44109
2023-08-21 23:12,Benjamin William Hastings,That's The Thing About Praise,237173
2023-08-21 23:16,Andrew Ripp,In Good Hands,250933
2023-08-21 23:20,Jonathan Traylor,This Kind Of Love,29144
2023-08-21 23:20,Cochren & Co.,Thank God For Sunday Morning,208801
2023-08-21 23:23,ELEVATION RHYTHM,PRAISES,168011
2023-08-21 23:28,Chris Tomlin,How Great Is Our God,305426
2023-08-21 23:33,Jon Reddick,Glory and Majesty,284970
2023-08-21 23:34,MercyMe,Inhale,62051
2023-08-21 23:35,Highlands Worship,Joy,40131
2023-08-21 23:38,Matt Maher,All the People Said Amen,180320
2023-08-21 23:43,Matt Maher,Alive Again - Live,307333
2023-08-21 23:47,Matt Maher,Burning In My Soul,225546
2023-08-21 23:50,Matt Maher,"Lord, I Need You",205666
2023-08-21 23:56,Matt Maher,Great Things - Live,327226
2023-08-22 00:00,Matt Maher,On My Way - Live,271389
2023-08-22 00:04,Matt Maher,Hold Us Together - Live,257080
2023-08-22 00:10,Matt Maher,Your Grace Is Enough/Here I Am Lord (Live),365880
2023-08-22 00:32,Matt Maher,Adoration (Live),359973
2023-08-22 00:38,Matt Maher,Christ Is Risen - Live,388520
2023-08-22 00:44,Matt Maher,Turn Around - Live,333960
2023-08-22 00:49,Matt Maher,Mighty Fortress,315986
2023-08-22 00:55,Matt Maher,It Is Good (Live),332826
2023-08-22 00:58,Fellowship Creative,Always Been About You,208498
2023-08-22 01:02,newworldson,Learning to Be the Light,233933
2023-08-22 01:06,The Afters,Light up the Sky,218840
2023-08-22 01:09,Matt Maher,Because He Lives (Amen),200120
2023-08-22 01:12,Colton Dixon,Through All Of It,205866
2023-08-22 01:17,Mac Powell,When Love Sees You (Jesus),297026
2023-08-22 01:21,Rush Of Fools,Held in Your Hands,206302
2023-08-22 01:25,Lauren Daigle,Come Alive (Dry Bones),235226
2023-08-22 01:29,NEEDTOBREATHE,Multiplied,275560
2023-08-22 01:33,Building 429,Where I Belong,200373
2023-08-22 01:37,Sidewalk Prophets,Live Like That,237198
2023-08-22 01:40,Colton Dixon,You Are,202586
2023-08-22 01:45,Jadon Lavik,Tis So Sweet,284573
2023-08-22 01:48,Lauren Daigle,Trust in You,211600
2023-08-22 01:52,We Are Messengers,Magnify,208626
2023-08-22 01:55,Jason Gray,Good to Be Alive,204386
2023-08-22 02:00,Sidewalk Prophets,Come To the Table,255160
2023-08-22 02:04,33Miles,All My Fountains,248386
2023-08-22 02:07,Zach Williams,Chain Breaker,196466
2023-08-22 02:12,The Afters,Broken Hallelujah,271786
2023-08-22 02:16,Lauren Daigle,How Can It Be,259293
2023-08-22 02:19,Laura Story,Immortal Invisible,199573
2023-08-22 02:23,Josh Wilson,Before The Morning,253786
2023-08-22 02:27,Jason Gray,With Every Act of Love,216453
2023-08-22 02:31,Zach Williams,Survivor,232333
2023-08-22 02:35,The Afters,Well Done,269053
2023-08-22 02:39,Matt Maher,Alive Again,239440
2023-08-22 02:44,Sidewalk Prophets,You Love Me Anyway,260613
2023-08-22 02:48,Mark Schultz,Blessed Assurance,243000
2023-08-22 04:24,Chris August,Battle,11997
2023-08-22 04:24,Zach Williams,Chain Breaker,2453
2023-08-22 04:29,Zach Williams,Chain Breaker (Live),248353
2023-08-22 04:33,Zach Williams,Chain Breaker (Live),248353
2023-08-22 04:37,Zach Williams,Chain Breaker (Live),248353
2023-08-22 04:41,Zach Williams,Chain Breaker (Live),248353
2023-08-22 04:45,Zach Williams,Chain Breaker (Live),248353
2023-08-22 04:49,Zach Williams,Chain Breaker (Live),248353
2023-08-22 04:53,Zach Williams,Chain Breaker (Live),248353
2023-08-22 05:47,Zach Williams,Chain Breaker (Live),248213
2023-08-22 05:51,Jon Reddick,Glory and Majesty,284970
2023-08-22 05:55,Zach Williams,Survivor,232333
2023-08-22 05:59,Andrew Ripp,Jericho (Acoustic),209525
2023-08-22 06:02,Leeland,Way Maker - Single Version,206440
2023-08-22 06:06,Cochren & Co.,One Day,205760
2023-08-22 06:09,Building 429,Fear No More,192926
2023-08-22 06:12,Zach Williams,Under My Feet,208746
2023-08-22 06:16,Jordan St. Cyr,Lay It Down,200000
2023-08-22 06:22,Andrew Ripp,God Knows (Must Be Love) - Radio Edit,236453
2023-08-22 06:25,Brandon Lake,I Need A Ghost,219040
2023-08-22 06:29,CAIN,Rise Up (Lazarus),206531
2023-08-22 06:34,Charity Gayle,I Speak Jesus,288110
2023-08-22 06:41,Cody Carnes,Nothing Else,393200
2023-08-22 06:45,Zach Williams,Heart of God,234493
2023-08-22 06:49,Andrew Ripp,Rejoice,220373
2023-08-22 08:07,Austin Ridge Worship,Good In The Valley,377915
2023-08-22 08:10,Brandon Lake,This Is a Move,222813
2023-08-22 08:14,Vertical Worship,Yes I Will,234731
2023-08-22 08:18,Mandisa,Way Maker,242160
2023-08-22 08:22,Zach Williams,Chain Breaker,196466
2023-08-22 08:25,Andrew Ripp,Fill My Cup (Gospel Version),201340
2023-08-22 08:28,Cochren & Co.,Grave,203774
2023-08-22 08:47,Brandon Lake,Graves Into Gardens,171390
2023-08-22 08:52,Lynyrd Skynyrd,Sweet Home Alabama,283800
2023-08-22 08:52,Oasis,Wonderwall - Remastered,4852
2023-08-22 08:53,The Police,Every Breath You Take,58978
2023-08-22 08:54,U2,Beautiful Day,5619
2023-08-22 08:54,Queen,Another One Bites The Dust - Remastered 2011,3831
2023-08-22 08:54,The Jackson 5,I Want You Back,4551
2023-08-22 08:58,Village People,YMCA - Original Version 1978,286800
2023-08-22 08:59,Marvin Gaye,Ain't No Mountain High Enough,17043
2023-08-22 08:59,"Earth, Wind & Fire",September,4249
2023-08-22 08:59,U2,I Still Haven't Found What I'm Looking For,36107
2023-08-22 09:00,Joan Jett & the Blackhearts,I Love Rock 'N Roll,41424
2023-08-22 09:03,Creedence Clearwater Revival,Have You Ever Seen The Rain,160133
2023-08-22 09:06,John Denver,"Take Me Home, Country Roads",197813
2023-08-22 09:11,TOTO,Hold the Line,118479
2023-08-22 09:13,Bob Seger,Old Time Rock & Roll,6919
2023-08-22 09:13,Creedence Clearwater Revival,Fortunate Son,23336
2023-08-22 09:13,Lynyrd Skynyrd,Simple Man,82012
2023-08-22 09:13,The Beach Boys,Surfin' U.S.A. - Remastered 2001,3390
2023-08-22 09:17,Smash Mouth,All Star,200373
2023-08-22 09:17,Lynyrd Skynyrd,Sweet Home Alabama - Edit,9429
2023-08-22 09:19,Queen,We Will Rock You - Remastered 2011,122066
2023-08-22 09:19,Green Day,Basket Case,17333
2023-08-22 09:22,Tom Harder,Rolling on the River,192000
2023-08-22 09:25,KISS,Rock And Roll All Nite,168840
2023-08-22 09:26,Rascal Flatts,Life is a Highway,4783
2023-08-22 09:26,Buffalo Springfield,For What It's Worth,1277
2023-08-22 09:26,Lynyrd Skynyrd,Free Bird,43348
2023-08-22 09:26,The Jackson 5,ABC,998
2023-08-22 09:26,The White Stripes,Seven Nation Army,13490
2023-08-22 09:26,The Beach Boys,Wouldn't It Be Nice,2205
2023-08-22 09:30,Lukas Graham,7 Years,237300
2023-08-22 09:33,Avicii,Without You (feat. Sandro Cavazza),181672
2023-08-22 09:37,Lukas Graham,Mama Said,206902
2023-08-22 09:41,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),210960
2023-08-22 09:44,The Script,Hall of Fame (feat. will.i.am),202533
2023-08-22 09:53,Passenger,Let Her Go,252733
2023-08-22 09:57,Gotye,Somebody That I Used To Know,244884
2023-08-22 10:00,MKTO,Classic,175426
2023-08-22 10:03,Marshmello,Silence,180822
2023-08-22 10:06,Lukas Graham,Call My Name,201178
2023-08-22 10:09,Avicii,The Nights,176658
2023-08-22 10:12,Vance Joy,Riptide,204280
2023-08-22 10:16,Jonas Blue,Fast Car,212424
2023-08-22 10:19,OneRepublic,Wherever I Go,169773
2023-08-22 10:22,Lukas Graham,Drunk in the Morning,203080
2023-08-22 10:25,The Lumineers,Ho Hey,163133
2023-08-22 10:29,Hillsong Instrumentals,Yes He Lives - Grand Piano,239755
2023-08-22 10:32,Hillsong Instrumentals,Love Won't Let Me Down - Grand Piano,182930
2023-08-22 10:37,Hillsong Instrumentals,Consuming Fire - Grand Piano,306983
2023-08-22 10:41,Hillsong Instrumentals,Thank You Jesus - Grand Piano,237257
2023-08-22 10:46,Hillsong Instrumentals,Captain - Grand Piano,280748
2023-08-22 10:50,Hillsong Instrumentals,Where The Love Lasts Forever - Grand Piano,288828
2023-08-22 10:55,Hillsong Instrumentals,At The Cross - Grand Piano,300092
2023-08-22 11:00,Hillsong Instrumentals,Give Thanks - Grand Piano,248969
2023-08-22 11:02,Hillsong Instrumentals,I Love You Lord - Grand Piano,170760
2023-08-22 11:06,Hillsong Instrumentals,Agnus Dei - Grand Piano,200437
2023-08-22 11:08,Hillsong Instrumentals,Turn Your Eyes Upon Jesus - Grand Piano,166399
2023-08-22 13:00,Hillsong Instrumentals,Magnificent - Grand Piano,222739
2023-08-22 13:03,Hillsong Instrumentals,What The Lord Has Done In Me - Grand Piano,196955
